pn,name,address,city,state,zip,tel,active,termcode,termdate,partdate,prev_pn,medaffil,resprog_ada,resprog_ama,resprog_aoa,resprog_oth,residents,shortterm,cah,provider_subtype,typ_control,nonprofit,forprofit,govt,maryland,nonstate,urbancbsa,beds_tot,beds_cert,lastyear
56130E,ST CATHERINES GENERAL HOSP,142 QUEENSTON ST,SAINT CATHERINES,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,530,530,2017
56131E,HOTEL DIEU HOSP,8 MONTREAL ST-SYDENHAM ST,KINGSTON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,322,322,2017
56132E,SCARBOROUGH GENERAL HOSP,3050 LAWRENCE-ONE EAST,SCARBOROUGH,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,627,627,2017
56133E,GLACE BAY GENERAL HOSP,BROOKSIDE ST,GLACE BAY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,115,115,2017
56134E,DOUGLAS MEMORIAL HOSP,230 BERTIE ST,FORT ERIE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,95,95,2017
56135E,HOSPITAL ST FRANCOIS D ASSISE,10 RUE DE L ESPINAY,QUEBEC,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56136E,WESTERN KINGS MEMORIAL HOSP,ORCHARD ST-BOX 190,BERWICK,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,69,69,2017
56137E,VICTORIA GENERAL HOSP,,VICTORIA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56138E,JAMES PATTON MEM HOSP,125 TRANSCANDA HOSP,GANDER NE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,158,158,2017
56139E,OROMOCTO PUBLIC HOSP,103 WINNEBAGO ST,OROMOCTO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,105,105,2017
56140E,CALGORY GENERAL HOSP,841 CENTRE AVE,CALGARY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,952,952,2017
56141E,ST JOSEPHS HOSP,RICHMOND ST NORTH,LONDON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,596,596,2017
56142E,ST JOSEPHS GENERAL HOSP,384 ROGERS ST,PETERBOROUGH,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,224,224,2017
56143E,LADY DUNN GENERAL HOSP,STATION RD-BOX 179,WAWA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,23,23,2017
56144E,ST MICHAELS HOSP,30 BOND ST-ZONE 2,TORONTO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,904,904,2017
56145E,MILLS MEMORIAL HOSP,2711 TETRAULT ST,TERRACE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,87,87,2017
56146E,BURNS LAKE & DISTRICT HOSP,9TH & CENTRE ST-BOX 479,BURNS LAKE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,37,37,2017
56147E,MCBRIDE & DISTRICT HOSP,BOX 128,MCBRIDE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,24,24,2017
56148E,HELMCKEN MEMORIAL HOSP,,CLEARWATER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56149E,DAWSON MEMORIAL HOSP,197 DUFFERIN ST,BRIDGEWATER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,86,86,2017
56150E,VICTORIA HOSPITAL,375 SOUTH ST,VICTORIA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,929,929,2017
56151E,NIPIGON DISTRICT MEMORIAL HOSP,148 CHURCHILL ST,NIPIGON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,12,12,2017
56152E,ST JOSEPHS GENERAL HOSPITAL,LAKESIDE AVE,BLIND RIVER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,62,62,2017
56153E,ST JOSEPHS GENERAL HOSPITAL,720 MC LAREN ST,NORTH BAY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,205,205,2017
56154E,KITCHENER-WATERLOO HOSPITAL,835 KING ST,KITCHENER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,434,434,2017
56155E,ST MARYS GENERAL HOSPITAL,911-B QUEENS BLVD,KITCHENER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,371,371,2017
56156E,LAKE OF THE WOODS DISTRICT HOSP,21 SYLVAN ST WEST,KENORA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,171,171,2017
56157E,RED CROSS HOSPITAL,,THESSALON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,17,17,2017
56158E,STRATFORD GENERAL HOSPITAL,,TAVISTOCK,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56159E,ESPANOLA GENERAL HOSP,79 TUDHOPE ST,ESPANOLA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,40,40,2017
56160E,MINERAL SPRINGS HOSP,SPRAY AVE BOX 1050,BANFF,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,47,47,2017
56161E,PRINCE COUNTY HOSP,BEATTIE AVE,SUMMERSIDE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,152,152,2017
56162E,DAWSON CREEK DISTRICT HOSP,,DAWSON CREEK,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56163E,UNIVERSITY OF ALBERTA HOSP,112TH ST & 84TH AVE-ZONE 61,EDMONTON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,1058,1058,2017
56164E,SHOULDICE SURGERY HOSP,7750 BAYVIEW AVE,THORNHILL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,66,66,2017
56165E,ST MARYS GENERAL HOSP,911-B QUEENS BLVD,KITCHENER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,371,371,2017
56166E,G R BAKER MEM HOSP,FRONT ST-BOX 4000,QUESNEL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,84,84,2017
56167E,OTTAWA GENERAL HOSP,43 BRUYERE ST-ZONE 2,OTTAWA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,234,234,2017
56169E,GRACE GENERAL HOSP,300 BOOTH DR,WINNIPEG,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,258,258,2017
56171E,FLEURY INC H GENERAL,2180 EST RUE FLEURY-Z0NE 360,MONTREAL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,254,254,2017
56172E,MAISONNEUVE HOSP,5415 BOUL DEI ASSOMPTION-ZONE 410,MONTREAL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,525,525,2017
56173E,TORONTO GENERAL HOSP,101 COLLEGE ST-ZONE 2,TORONTO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,1209,1209,2017
56174E,WINDSOR WESTERN HOSP CENTER,,WINDSOR,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56175E,HEALTH SCIENCES CENTER,700 WILLIAM AVE,WINNEPEG,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56176E,KITCHENER-WATERLOO HOSP,835 KING ST,KITCHENER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,137,137,2017
56178E,HUMBER MEMORIAL HOSP,200 CHURCH ST,TORONTO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,324,324,2017
56179E,PEMBROKE CIVIC HOSP,425 CECELIA ST,PEMBROKE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,146,146,2017
56180E,CARTWRIGHT DISTRICT HOSP,DIVISION ST-BOX 118,CARTWRIGHT,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,7,7,2017
56181E,UNIVERSITY HOSP,660 RICHMOND ST,LONDON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,435,435,2017
56182E,ETOBICOKE GENERAL HOSP,199 THE WEST MALL,TORONTO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,500,500,2017
56184E,VICTORIA GENERAL HOSP,1240 TOWER RD,HALIFAX,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,586,586,2017
56185E,HOTEL DIER HOSP,151 ONTARIO ST,SAINT CATHERINES,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,286,286,2017
56186E,SALVATION ARMY GRACE HOSP,1156 WELLINGTON ST,OTTAWA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56187E,OTTAWA CIVIC HOSP,1053 CARLING AVE,OTTAWA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,1055,1055,2017
56188E,STURGEON GENERAL HOSP,30 SIR WINSTON CHURCHILL AVE,SAINT ALBERTA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56189E,MCKELLAR GENERAL HOSP,RIDGEWAY ST,FORT WILLIAM,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56190E,ST CLARES MERCY HOSP,LE MARCHANT RD,SAINT JOHN,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,204,204,2017
56191E,METROPOLITAN GENERAL HOSP,1995 LENS AVE,WINDSOR,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,358,358,2017
56192E,ST FRANCIS GENERAL HOSP,170 ELMSLEY ST N,SMITHS FALLS,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,89,89,2017
56193E,FT COLBORNE GENERAL HOSP,,FORT COLBORNE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56194E,STONEY PLAIN MUNICIPAL HOSP,BOX 300,STONEY PLAIN,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,32,32,2017
56195E,COMMUNITY MEMORIAL HOSP,PAXTON ST,PORT PERRY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,27,27,2017
56196E,STE-FAMILE HOSP,22 NOTRE DAME-DILLE-MARIE,VILLA MARIE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,113,113,2017
56197E,LANGLEY MEMORIAL HOSP,,LANGLEY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56198E,COWICHAN DISTRICT HOSP,3045 GIBBONS RD,DUNCAN,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,126,126,2017
56199E,WRINCH MEMORIAL HOSP,,HAZELTON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,49,49,2017
56200E,TRAIL-TADANAC REGIONAL HOSP,1200 HOSPITAL BENCH,TRAIL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,164,164,2017
56201E,PENTICTON REG HOSP,CARMI AVE T,PENTICTON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56202E,ST MARTHAS HOSP,30 BAY ST,ANTIGONISH,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,190,190,2017
56203E,ROYAL INLAND HOSP,311 COLUMBIA STREET,KAMLOOPS,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,273,273,2017
56204E,QUEENSWAY GENERAL HOSP,SHERWAY DR,ETOBICOKE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,333,333,2017
56205E,FT NELSON GEN HOSP,PO BOX 60,FORT NELSON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,33,33,2017
56206E,WINDERMERE DISTRICT HOSP,PO BOX 160,INVERMERE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,26,26,2017
56207E,YORK CENTRAL HOSP,VAUGHAN RD,RICHMOND HILL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,126,126,2017
56208E,GREAT WAR MEMORIAL HOSP OF PERTH DIST,DRUMMOND ST W - BOX 300,PERTH,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,23,23,2017
56209E,COUNTY OF BRUCE GENERAL HOSP,21 MCGIVERN ST-BOX 30,WALKERTON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,105,105,2017
56210E,DAWSON CITY HOSP,P O BOX 310-FRONT ST,DAWSON CITY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,9,9,2017
56211E,POWELL RIVER GENERAL HOSP,5871 ARBUTUS ST,POEWL RIVER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,163,163,2017
56212E,SURRY MEMORIAL HOSP,13750 96TH AVE,VANCOUVER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,102,102,2017
56213E,WATSON LAKE YUKON,,WATSON LAKE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,10,10,2017
56214E,CENTRE HOSPITALIER-UNIVERSITE LAVAL,2705 BOULEVARD LAURIER-ZONE 10,QUEBEC,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,318,318,2017
56215E,MAGRATH MUNICIPAL HOSP,PO BOX 550,MAGRATH,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,26,26,2017
56216E,FISHERMENS MEMORIAL HOSP,HIGH ST,LUNENBURG,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,65,65,2017
56217E,ST JOHNS HOSP,,VANDERHOOF,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,56,56,2017
56218E,ABERDEEN HOSP,EAST RIVER RD,NEW GLASCO,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,274,274,2017
56219E,REST HAVEN GENERAL HOSP,REST HAVEN DRIVE,SIDNEY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,56,56,2017
56220E,UNIVERSITY HOSP,660 RICHMOND ST,LONDON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,435,435,2017
56221E,OSHAWA GENERAL HOSP,24 ALMA ST,OSHAWA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,532,532,2017
56222E,NIPPIGON DIST MEM HOSP,148 CHURCHILL ST-BOX 37,NIPPIGON,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,12,12,2017
56223E,PRINCE CO MEM HOSP,BEATTIE AVE,SUMMERSIDE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,152,152,2017
56224E,VICTORIA GENERAL HOSP,424 RIVER AVE-ZONE 13,WINNEPEG,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,144,144,2017
56225E,PASQUA HOSP,,REGINA,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
56226E,MARGARET COCHENOUR MEM HOSP,PO BOX 160,COCHENOUR,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,34,34,2017
56227E,HUNTSVILLE DISTRICT MEM HOSP,14 MILL ST-BOX 1150,HUNTSVILLE,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,73,73,2017
56228E,PROVIDENCE DE LA HOSP,190 RUE COMMERCIALE,CHANDLER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,101,101,2017
56229E,CARBONEAR COMMUNITY RED CROSS MEM HOSP,4345 WALTER ST-BOX 160,CARBONEAR,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,52,52,2017
56230E,DRYDEN DISTRICT GENERAL HOSP,VAN HORNE AVE,DRYDEN,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,75,75,2017
56231E,ST FRANCIS MEMORIAL HOSP,BOX 129,BARRYS BAY,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,35,35,2017
56232E,CANADIAN RED CROSS SOCIETY HOSP,,RICHARDS LANDING,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,9,9,2017
56282E,MT ST JOESPH HOSP,3080 PRINCE EDWARD ST,VANCOUVER,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,321,321,2017
56336E,GOLDEN AND DISTRICT GENERAL HOSP,"9TH AVE ,BOX 1260",GOLDEN,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,33,33,2017
56344E,PORT MC NEILAND DISTRICT HOSP,BOX 7900,PORT MCNEIL,CN,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,10,10,2017
56350E,QUEEN CHARLOTTE ISLANDS GENERAL HOSP,P O BOX 9 VOT 1SO,QUEEN CHARLOTTE,CN,,6045598466,1,active,,21sep1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,17,17,2017
56351E,MILTON DISTRICT HOSPITAL,30 DERRY RD E,MILTON,CN,,4168782383,1,active,,21sep1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,103,103,2017
56352E,DAUPHIN GENERAL HOSPITAL,625 3RD ST SW,DAUPHIN,CN,,2046383010,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,125,125,2017
56353E,STANTON YELLOWKNIFE HOSPITAL,550 BYRNE RD  BOX 10,YELLOWKNIFE,CN,,4039204111,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,99,99,2017
56354E,CASTLEGAR AND DISTRICT HOSP,709 10TH ST,CASTLEGAR,CN,,6043657711,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,70,70,2017
56355E,ASHCROFT AND DISTRICT GEN HOSP,P O BOX 488,ASHCROFT,CN,,6044532211,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,39,39,2017
56356E,MISERICORDIA HOSP,16940  87TH AVE,EDMONTON,CN,,4034848811,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,540,540,2017
56357E,BROOKS HEALTH CENTER,440 3RD ST E BAG 300,BROOKS,CN,,4033623456,1,active,,15dec1992,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,95,95,2017
56358E,PLAINS HEALTH CENTRE,4500 WASCANA PARKWAY,REGINA,CN,,3065846211,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,303,303,2017
56359E,FAIRVIEW GENERAL HOSPITAL,P O BAG 2201  TOH1LO,FAIRVIEW,CN,,4038354941,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,50,50,2017
56360E,ST MARY'S HOSPITAL,PO BOX 7777 VON3AO,SECHELT,CN,,6048852224,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,103,103,2017
56361E,TABER AND DISTRICT HEALTH CARE COMPLEX,P O BOX 939,TABER,CN,,4032234461,1,active,,13jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,114,114,2017
56362E,HOTEL DIEU ST JOSEPH DE PERTH ANDOVER,P O  BOX 187   EOJ1VO,PERTH ANDOVER,CN,,5062732201,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,65,65,2017
56364E,PINCHER CREEK MUNICIPAL HOSP,P O BOX 968,PINCHER CREEK,CN,,4036273333,1,active,,13jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,60,60,2017
56365E,WEYBURN UNION HOSPITAL,201 1ST AVE NE,WEYBURN,CN,,3068428400,1,active,,13jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,91,91,2017
56366E,EDSON AND DISTRICT HEALTH CARE CENTRE,4716  5TH AVE,EDSON,CN,,4037233331,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,50,50,2017
56367E,FORT MACCLEOD HEALTH CARE CENTRE,PO BOX 520  TOLOZO,FORT MACCLEOD,CN,,4035534487,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,70,70,2017
56368E,BROME MISSISQUOI PERKINS HOSPITAL,950 MAIN STREET,COWANSVILLE,CN,,5142634342,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,140,140,2017
56369E,HOTEL DIEU DE MONTMAGNY,350 TACHE QUEST,MONTMAGNY,CN,,4182480630,1,active,,19nov1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,150,150,2017
56370E,BATTLEFORD HOSPITAL,1092  107TH STREET,NORTH BATTLEFORD,CN,,3064452411,1,active,,13dec1993,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,200,200,2017
56371E,FLIN FLON GENERAL HOSPITAL,P O BOX 340,FLIN FLON,CN,,2046877591,1,active,,12jan1994,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,100,100,2017
56372E,GRIMSHAW BERWYN AND DISTRICT HOSPITAL,BOX 648,GRIMSHAW,CN,,4033321155,1,active,,28sep1994,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,25,25,2017
56373E,KILLARNEY MEDICAL CENTER,P O BOX 1690,KILLARNEY,CN,,2045234661,1,active,,13jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,95,95,2017
56374E,GENERAL HOSPITAL CORP HEALTH SCI CEN,PRINCE PHILIP DRIVE,ST JOHN'S,CN,,7097376300,1,active,,11jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,528,528,2017
56375E,HOSPITAL DE L'ENFANT JESUS,1401 18 RUE,QUEBEC,CN,,4186490252,1,active,,11jan1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,501,501,2017
56376E,HOSPITAL NOTRE DAME,1560 RUE SHERBROOKE EST,MONTREAL,CN,,5168767288,1,active,,03oct1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,892,892,2017
56377E,KITIMAT GENERAL HOSPITAL,899 LAHAKAS BLVD N V8C 1E7,KITIMAT,CN,,6046323044,1,active,,03oct1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,108,108,2017
56378E,CFS MASSET,,MASSET,CN,,6046268384,1,active,,03oct1995,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,10,10,2017
56379E,SWIFT CURRENT DISTRICT HEALTH,429  4TH AVE NE,SWIFT CURRENT,CN,,3067785107,1,active,,22jan1996,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,163,163,2017
56382E,HOTEL DIEU DE MONTREAL,3840 RUE ST URBAIN,MONTREAL,CN,,5148440161,1,active,,02jun1997,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,580,580,2017
56386E,YORKTON UNION HOSPITAL,270 BRADBROOKE DR,YORKTON,CN,,3067822401,1,active,,31oct1997,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,298,298,2017
56387E,PERTH & SMITH FALLS DISTRICT HOSP,60 CORNELIA ST W,SMITH FALLS,CN,,,1,active,,03dec1999,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,100,100,2017
56388E,PETER LOUGHEED HOSPITAL,P O BOX 1980 STN M,CALGARY,CN,,4032135216,1,active,,09nov2001,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,10,10,2017
56389E,HEALTH REGION 8,PO BOX BAG 2600,GRANDE PRAIRIE,CN,,7805385387,1,active,,06may2003,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,103,103,2017
56390E,CALGARY HEALTH REGION,PO BOX 1980 STN M,CALGARY,CN,,4039430821,1,active,,19jun2003,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,300,300,2017
56391E,MISSION MEMORIAL HOSPITAL,7324 HURD STREET,MISSION,CN,,6048145113,1,active,,24sep2003,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,165,165,2017
56392E,DELORAINE HEALTH CENTRE,109 KELLETT STREET,DELORAINE,CN,,2047472745,1,active,,02apr2004,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,14,14,2017
56393E,CHINOOK HEALTH REGION,960 19TH STREET SOUTH,LETHBRIDGE,CN,,4033826085,1,active,,02apr2004,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,200,200,2017
59001E,DEL SOCCORO HOSP,HERMOSILLO 425,NOGALES SONORA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,300,300,2017
59002E,SACRED HEART HOSP,REFORMA 625,MEXICALI BAJA CALIFORNIA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,60,60,2017
59004E,BRIBRESCA HOSP,AQUA PRIETA,SONORA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,30,30,2017
59006E,POLICLINICA MEXICI HOSP,PIEDRAS NEGRAS,COAHUILA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,29,29,2017
59009E,HOSPITAL DEL MAR,CALLE DEL RISCO 57,PLAYAS DE TIJUANA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
59010E,CLINICA SANCHEZ FLOREZ,AV ZACATECAS 1399,MEXICALI BAJA,MX,,,1,active,,01mar1991,,,0,0,0,0,0,0,0,,,0,0,0,0,1,,0,0,2017
