pn,name,address,city,state,zip,tel,active,termcode,termdate,partdate,prev_pn,medaffil,resprog_ada,resprog_ama,resprog_aoa,resprog_oth,residents,shortterm,cah,provider_subtype,typ_control,nonprofit,forprofit,govt,maryland,nonstate,urbancbsa,beds_tot,beds_cert,firstyear
420037,HILLCREST HOSPITAL,729 SOUTH EAST MAIN STREET,SIMPSONVILLE,SC,29681,8039676151,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,56,56,1993
420038,LAURENS COUNTY HOSPITAL,US HWY 76 PO DRAWER 976,CLINTON,SC,29325,8038339100,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,90,90,1993
420039,WALLACE THOMSON HOSPITAL,322 WEST SOUTH ST,UNION,SC,29379,8034270351,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,143,143,1993
420040,FLORENCE GENERAL HOSPITAL,512 S IRBY ST PO BOX 100550,FLORENCE,SC,29501,8036673200,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,187,187,1993
420042,MULLINS HOSPITAL,518 S MAIN ST,MULLINS,SC,29574,8034648211,1,active,,01jul1966,,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,80,80,1993
420043,UPSTATE CAROLINA MEDICAL CENTER,1530 N LIMESTONE ST,GAFFNEY,SC,29340,8034874271,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,125,125,1993
420044,BRUCE HOSPITAL SYSTEM,191 E CEDAR ST BOX 100549,FLORENCE,SC,29506,8036613000,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,193,193,1993
420048,KERSHAW COUNTY MEMORIAL HOSPITAL,1315 ROBERTS ST,CAMDEN,SC,29020,8034324311,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,121,121,1993
420049,CONWAY HOSPITAL INC,300 SINGLETON RIDGE ROAD,CONWAY,SC,29526,8033477111,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,160,160,1993
420050,SOUTHLAND MEDICAL CENTER,115 MEDFORD DR BOX 506,DARLINGTON,SC,29532,8033934007,0,"vol-merg,close",01oct1989,01feb1971,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,52,52,1993
420051,MCLEOD REGIONAL MEDICAL CENTER,555 E CHEVES ST BOX 8700,FLORENCE,SC,29501,8036672000,1,active,,01jul1966,,limited,0,1,0,0,17,1,0,short term,non-profit other,1,0,0,0,0,,331,331,1993
420053,NEWBERRY COUNTY MEMORIAL HOSPITAL,2669 KINARD ST PO BOX 497,NEWBERRY,SC,29108,8032767570,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,102,102,1993
420054,MARLBORO PARK HOSPITAL,PO BOX 738,BENNETTSVILLE,SC,29512,8034792881,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,101,101,1993
420055,MARION MEMORIAL HOSPITAL,1108 N MAIN BOX 1150,MARION,SC,29571,8034233210,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,82,82,1993
420056,BAMBERG COUNTY MEMORIAL HOSPITAL,NORTH & MCGEE STS BOX 507,BAMBERG,SC,29003,8032454321,1,active,,11jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,59,53,1993
420057,WILSON CLINIC & HOSPITAL,701 CASHUA FERRY RD BOX 510,DARLINGTON,SC,29532,8033951100,1,active,,11jul1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,50,50,1993
420059,WILLIAMSBURG COUNTY MEM HOSPITAL,500 NELSON BLVD,KINGSTREE,SC,29556,8033549661,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,78,78,1993
420061,ABBEVILLE COUNTY MEMORIAL HOSPITAL,HIGHWAY 72 WEST BOX 887,ABBEVILLE,SC,29620,8034595011,1,active,,26jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,52,52,1993
420062,CHESTERFIELD GENERAL HOSPITAL,HIGHWAY 9 BOX 151,CHERAW,SC,29520,8035377881,1,active,,11aug1966,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,59,59,1993
420064,LORIS COMMUNITY HOSPITAL,3655 MITCHELL ST,LORIS,SC,29569,8037564011,1,active,,06jul1966,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,105,105,1993
420065,ST FRANCIS XAVIER,135 RUTLEDGE AVE,CHARLESTON,SC,29401,8035771000,1,active,,01oct1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,362,362,1993
420066,LAKE CITY COMMUNITY HOSPITAL,HWY 52 BOX 1035,LAKE CITY,SC,29560,8033942036,1,active,,11jan1967,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,48,48,1993
420067,BEAUFORT COUNTY MEMORIAL HOSPITAL,121 S RIBAUT RD,BEAUFORT,SC,29902,8035225444,1,active,,08jun1967,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,106,106,1993
420068,REG MED CTR OF ORANGEBURG & CALHOUN,3000 ST MATTHEWS RD BOX 1806,ORANGEBURG,SC,29115,8035332450,1,active,,26mar1968,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,286,286,1993
420069,CLAREDON MEMORIAL HOSPITAL,510 S MILL ST,MANNING,SC,29102,8034358463,1,active,,29feb1968,,no affiliation,0,0,0,0,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,56,56,1993
420070,TUOMEY REGIONAL MED CTR,129 N WASHINGTON ST,SUMTER,SC,29150,8037789000,1,active,,16dec1968,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,266,266,1993
420071,SELF MEMORIAL HOSPITAL,1325 SPRING STREET,GREENWOOD,SC,29646,8032274111,1,active,,01apr1969,,limited,0,1,0,0,18,1,0,short term,government local,0,0,1,0,0,,421,421,1993
420072,HAMPTON GENERAL HOSPITAL,503 CAROLINA AVE WEST,VARNVILLE,SC,29944,8039432771,1,active,,13feb1969,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,68,68,1993
420073,LEXINGTON MEDICAL CENTER,2720 SUNSET BLVD,WEST COLUMBIA,SC,29169,8037912000,1,active,,01jan1971,,no affiliation,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,292,292,1993
420074,LOW COUNTRY GENERAL HOSPITAL,HWY 278 P O DRAWER 400,RIDGELAND,SC,29936,8037268111,1,active,,11oct1971,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,31,31,1993
420075,EDGEFIELD COUNTY HOSPITAL,HWY 25 BYPASS BOX 590,EDGEFIELD,SC,29824,8036373174,1,active,,21jan1972,,limited,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,40,40,1993
420076,DOCTORS MEM HOSP SPART LTD PARTNERSHIP,389 SERPENTINE DR,SPARTANBURG,SC,29303,8035858781,1,active,,01aug1979,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,97,97,1993
420078,GREENVILLE MEMORIAL MEDICAL CENTER,701 GROVE RD,GREENVILLE,SC,29605,8032427000,1,active,,06nov1972,,no affiliation,0,0,0,1,103,1,0,short term,non-profit other,1,0,0,0,0,,802,802,1993
420079,TRIDENT REGIONAL MEDICAL CENTER,9330 MEDICAL PLAZA DR,CHARLESTON,SC,29405,8037978800,1,active,,21jul1975,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,281,281,1993
420080,HILTON HEAD HOSPITAL,BILL FRIES DR BOX 21117,HILTON HEAD ISLAND,SC,29925,8036816122,1,active,,11aug1975,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,68,68,1993
420081,NORTH GREENVILLE HOSPITAL,807 N MAIN ST,TRAVELERS REST,SC,29690,8038345131,1,active,,01sep1975,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,53,53,1993
420082,HCA AIKEN REGIONAL MEDICAL CENTERS,202 UNIVERSITY PARKWAY,AIKEN,SC,29801,8036420800,1,active,,14feb1976,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,225,225,1993
420083,MARY BLACK MEMORIAL HOSPITAL,1700 SKYLYN DR BOX 3217,SPARTANBURG,SC,29304,8035733000,1,active,,01jul1976,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,226,226,1993
420084,EDWARD A RONDEAU GENERAL HOSPITAL,8301 FARROW RD,COLUMBIA,SC,29203,8039357502,1,active,,14jan1977,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,34,34,1993
420085,GRAND STRAND GENERAL HOSPITAL,809 82ND PARKWAY BOX 7500,MYRTLE BEACH,SC,29577,8034494411,1,active,,21apr1978,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,172,172,1993
420086,BAPTIST MEDICAL CENTER AT COLUMBIA,TAYLOR AT MARION,COLUMBIA,SC,29220,8037715010,1,active,,01jul1978,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,524,524,1993
420087,ROPER HOSPITAL,316 CALHOUN ST,CHARLESTON,SC,29401,8037242000,1,active,,01oct1979,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,449,449,1993
420088,BAKER HOSPITAL,2750 SPEISSEGGER DR,NORTH CHARLESTON,SC,29406,8037442110,1,active,,25sep1981,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,104,104,1993
420089,AMI EAST COOPER COMMUNITY HOSPITAL,1200 JOHNNIE DODDS BLVD,MOUNT PLEASANT,SC,29464,8038810100,1,active,,08jan1986,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,100,100,1993
420091,"WOMENS CTR OF THE CAROLINAS HOSP,THE",1590 FREEDOM BOULEVARD BOX 1201,FLORENCE,SC,29505,8036794100,1,active,,19dec1991,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,20,20,1993
420092,RECOVERY CENTER AT SELF MEMORIAL,115 ACADEMY AVENUE,GREENWOOD,SC,29646,8032274111,0,"vol-merg,close",01aug1992,23apr1992,,graduate,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,24,24,1993
420093,B J WORKMAN MEMORIAL HOSPITAL,751 E GEORGIA STREET,WOODRUFF,SC,29388,8034768122,1,active,,14may1995,,no affiliation,0,0,0,1,0,1,0,short term,government hosp district/authority,0,0,1,0,0,,43,43,1996
420094,SPARTANBURG HOSP FOR RESTORATIVE CARE,389 SERPENTINE DR,SPARTANBURG,SC,29303,8645603280,1,active,,28feb1996,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,27,27,1996
420095,SPECIALTY HOSPITAL OF SOUTH CAROLINA,326 CALHOUN ST 3RD FLOOR,CHARLESTON,SC,29401,8439538513,0,oth-status chg,01jul1999,10dec1998,422005,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,59,59,1999
420096,INTERMEDICAL HOSPITAL OF SC,TAYLOR AT MARION STREET,COLUMBIA,SC,29220,8032963097,1,active,,21jan1999,,no affiliation,0,0,0,1,0,1,0,short term,non-profit private,1,0,0,0,0,,35,35,1999
420097,REGENCY HOSPITAL OF SOUTH CAROLINA,121 EAST CEDAR STREET,FLORENCE,SC,29505,8436613489,1,active,,01sep2001,,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,28,28,2002
420098,WACCAMAW COMMUNITY HOSPITAL,4070 HIGHWAY 17 BY-PASS,MURRELLS INLET,SC,29576,8436521000,1,active,,31oct2002,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,69,69,2002
420099,NORTH GREENVILLE LONG TERM ACUTE CARE HOSPITAL,807 NORTH MAIN STREET,TRAVELERS REST,SC,29690,8648345132,1,active,,29aug2003,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,45,45,2003
42009F,US NAVAL HOSP,,BEAUFORT,SC,29904,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,421,421,1993
420100,REGENCY HOSPITAL OF GREENVILLE,4TH FLOOR OF ST FRANCIS HOSPITAL,GREENVILLE,SC,29601,8642551401,1,active,,13jan2005,420023,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,32,32,2005
420101,COASTAL CAROLINA MEDICAL CENTER,1000 MEDICAL CENTER DRIVE,BELLINGER,SC,29927,8437848000,1,active,,07jan2005,42001E,no affiliation,0,0,0,0,0,1,0,short term,for-profit proprietary,0,1,0,0,0,,41,41,2005
420102,PATEWOOD MEMORIAL HOSPITAL,175 PATEWOOD DRIVE,GREENVILLE,SC,29615,8644540888,1,active,,12jul2007,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,72,72,2007
420103,VILLAGE HOSPITAL,250 WESTMORELAND ROAD,GREER,SC,29651,8645306000,1,active,,16dec2008,,no affiliation,0,0,0,0,0,1,0,short term,government state,0,0,1,0,0,,48,48,2009
420104,MOUNT PLEASANT HOSPITAL,3500 HIGHWAY 17 NORTH,MOUNT PLEASANT,SC,29466,8437242954,1,active,,05dec2010,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,85,85,2011
420105,LORIS COMMUNITY HOSPITAL,3655 MITCHELL STREET,LORIS,SC,29569,8437167000,1,active,,13jan2012,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,105,105,2012
420106,PALMETTO HEALTH BAPTIST PARKRIDGE,400 PALMETTO HEALTH PARKWAY,COLUMBIA,SC,29212,8032962548,1,active,,28apr2014,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,1,57,57,2014
420107,MCLEOD HEALTH CHERAW,711 CHESTERFIELD HIGHWAY,CHERAW,SC,29520,8435377881,1,active,,14jul2015,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,59,59,2015
420108,UNION MEDICAL CENTER,322 WEST SOUTH STREET,UNION,SC,29379,8643012000,1,active,,24nov2015,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,0,155,143,2015
420109,MCLEOD HEALTH CLARENDON,10 EAST HOSPITAL STREET,MANNING,SC,29102,8034358463,1,active,,05aug2016,,limited,0,0,1,0,0,1,0,short term,non-profit private,1,0,0,0,0,0,81,50,2016
42010F,US NAVAL HOSP,US NAVAL BASE,CHARLESTON,SC,29408,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,553,553,1993
42011F,VA HOSP,GARNERS FERRY RD,COLUMBIA,SC,29201,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,410,410,1993
42012F,US ARMY HOSP,FT JACKSON,COLUMBIA,SC,29207,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,500,500,1993
42013F,US AIR FORCE HOSP,MYRTLE BEACH AFB,MYRTLE BEACH,SC,29577,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,30,30,1993
42014F,US AIR FORCE HOSP,SHAW AFB,SUMTER,SC,29152,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,90,90,1993
42029F,VA HOSP,109 BEE ST,CHARLESTON,SC,29403,,1,active,,,,,,,,,0,1,0,short term,,0,0,0,0,0,,500,500,1993
42030F,US NAVAL HOSPITAL,3600 RIVERS AVE,NORTH CHARLESTON,SC,29405,8437435130,1,active,,,,,,,,,0,0,0,,,0,0,0,0,0,,32,32,1999
420904,GREENVILLE GEN HOSP- FAM PRAC CTR,100 MALLARD ST,GREENVILLE,SC,29602,8032427000,0,"vol-merg,close",01dec1991,01oct1971,,major,0,1,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,411,411,1993
421300,ALLENDALE COUNTY HOSPITAL,1787 ALLENDALE FAIRFAX RD,FAIRFAX,SC,29827,8036323311,1,active,,01oct2001,420031,no affiliation,0,0,0,0,0,0,1,cah,government local,0,0,1,0,0,,25,25,2001
421301,ABBEVILLE COUNTY MEMORIAL HOSPITAL,901 WEST GREENWOOD STREET,ABBEVILLE,SC,29620,8643663312,1,active,,01oct2004,420061,no affiliation,0,0,0,0,0,0,1,cah,government local,0,0,1,0,0,,25,25,2004
421302,FAIRFIELD MEMORIAL HOSPITAL,321 BYPASS PO BOX 620,WINNSBORO,SC,29180,8036350233,1,active,,01oct2004,420014,no affiliation,0,0,0,0,0,0,1,cah,government local,0,0,1,0,0,,25,25,2004
421303,WILLIAMSBURG REGIONAL HOSPITAL,500 NELSON BOULEVARD PO BOX 568,KINGSTREE,SC,29556,8433558888,1,active,,01nov2004,420059,no affiliation,0,0,0,0,0,0,1,cah,government hosp district/authority,0,0,1,0,0,,25,25,2004
421304,EDGEFIELD COUNTY HOSPITAL,300 RIDGE MEDICAL PLAZA PO BOX 590,EDGEFIELD,SC,29824,8036371150,1,active,,01nov2004,420075,no affiliation,0,0,0,0,0,0,1,cah,government local,0,0,1,0,0,,25,25,2005
422003,JAMES F BYRNES MEDICAL CENTER,2100 BULL ST,COLUMBIA,SC,29202,8037346975,1,active,,01jul1984,420063,limited,0,0,0,0,0,0,0,long term,government state,0,0,1,0,0,,166,166,1993
422004,SPARTANBURG HOSP FOR RESTORATIVE CARE,389 SERPENTINE DR,SPARTANBURG,SC,29303,8645603235,1,active,,01oct1996,420094,no affiliation,0,0,0,0,0,0,0,long term,government hosp district/authority,0,0,1,0,0,,45,45,1997
422005,SPECIALTY HOSPITAL OF SOUTH CAROLINA,326 CALHOUN STREET THIRD FLOOR,CHARLESTON,SC,29401,8439538513,1,active,,01jul1999,,no affiliation,0,0,0,0,0,0,0,long term,for-profit proprietary,0,1,0,0,0,,37,37,1999
422006,INTERMEDICAL HOSPITAL OF SC,TAYLOR AT MARION STREET,BAPTIST MEDICAL CENTER,SC,29220,8032963097,1,active,,01aug1999,,no affiliation,0,0,0,1,0,0,0,long term,non-profit private,1,0,0,0,0,,35,35,2000
422007,REGENCY HOSPITAL OF FLORENCE,"121 EAST CEDAR ST, 4TH ST",FLORENCE,SC,29501,8436613489,1,active,,01feb2002,420097,no affiliation,0,0,0,0,0,0,0,long term,for-profit proprietary,0,1,0,0,0,,9,9,2003
422008,NORTH GREENVILLE LONG TERM ACUTE CARE HOSPITAL,807 NORTH MAIN STREET,TRAVELERS REST,SC,29690,8648345132,1,active,,01mar2004,420099,no affiliation,0,0,0,0,0,0,0,long term,government state,0,0,1,0,0,,45,45,2004
422009,REGENCY HOSPITAL OF GREENVILLE,"1 ST FRANCIS DRIVE, 4TH FLOOR",GREENVILLE,SC,29601,8642551401,1,active,,01aug2005,420100,no affiliation,0,0,0,0,0,0,0,long term,for-profit proprietary,0,1,0,0,0,,32,32,2006
423025,HEALTHSOUTH REHABILITATION HOSP/COLA,2935 COLONIAL DR,COLUMBIA,SC,29203,8032547777,1,active,,12jan1989,,no affiliation,0,1,1,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,89,89,1993
423026,HEALTHSOUTH REHAB HOSPITAL/FLORENCE,900 EAST CHEVES STREET,FLORENCE,SC,29506,8036698891,1,active,,05sep1991,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,88,88,1993
423027,TRIDENT NEUROSCIENCES CENTER,9181 MEDCOM DRIVE,N CHARLESTON,SC,29406,8038325200,1,active,,13jan1994,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,36,36,1994
423028,HEALTHSOUTH REHABILITAITON HOSPITAL,1795 FRANK GASTON BOULEVARD,ROCK HILL,SC,29732,8033263500,1,active,,25may2000,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,20,20,2000
423029,ANMED HEALTHSOUTH REHABILITATION HOSPITAL,1 SPRINGBACK WAY,ANDERSON,SC,29621,8647162600,1,active,,26feb2003,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,28,28,2003
423030,"GREENWOOD REGIONAL REHABILITATION HOSPITAL, INC",1530 PARKWAY,GREENWOOD,SC,29646,8643309070,1,active,,30nov2007,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,,34,34,2008
423031,"SPARTANBURG REHABILITATION INSTITUTE, INC",160 HAROLD FLEMING COURT,SPARTANBURG,SC,29303,8646416510,1,active,,19sep2013,,no affiliation,0,0,0,0,0,0,0,rehab,for-profit proprietary,0,1,0,0,0,1,40,40,2013
423300,SHRINERS HOSPITALS FOR CHILDREN,950 WEST FARIS ROAD,GREENVILLE,SC,29605,8602713444,1,active,,25mar2011,,no affiliation,0,0,0,0,0,0,0,childrens,non-profit private,1,0,0,0,0,1,50,50,2014
424000,SOUTH CAROLINA STATE HOSP-,2100 BULL ST,COLUMBIA,SC,29201,8037588655,0,vol-risk invol,31jan1990,01jul1966,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,,656,140,1993
424001,CRAFTS-FARROW STATE HOSP,7901 FARROW ROAD,COLUMBIA,SC,29203,8039357171,1,active,,01jul1966,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,,292,292,1993
424002,LIGHTHOUSE CARE CENTER OF CONWAY,152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,SC,29526,8433478871,1,active,,17may2004,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,20,20,2004
424003,WILLIAM S HALL PSYCHIATRIC INSTITUTE,1800 COLONIAL DRIVE,COLUMBIA,SC,29292,8037347113,1,active,,06jan1969,,no affiliation,0,1,0,0,33,0,0,psych,government state,0,0,1,0,0,,233,233,1993
424005,G WERBER BRYAN PSYCH HOSP,220 FAISON DR,COLUMBIA,SC,29203,8037377142,1,active,,10feb1978,,no affiliation,0,0,0,0,0,0,0,psych,government state,0,0,1,0,0,,288,288,1993
424006,CHARTER HOSPITAL OF CHARLESTON,2777 SPEISSEGGER DRIVE,CHARLESTON,SC,29406,8037475830,1,active,,23feb1982,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,70,70,1993
424007,CHESTNUT HILLS A PSYCHIATRIC HOSPITAL,PO BOX 237,TRAVELERS REST,SC,29690,8038348013,1,active,,13jan1983,,no affiliation,0,0,0,0,.5,0,0,psych,for-profit proprietary,0,1,0,0,0,,88,44,1993
424008,CHARTER RIVERS HOSPITAL,2900 SUNSET BOULEVARD,WEST COLUMBIA,SC,29169,8037969911,1,active,,25feb1983,,no affiliation,0,0,0,1,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,78,78,1993
424009,COASTAL CAROLINA HOSPITAL,152 WACCAMAW MEDICAL PARK DRIVE,CONWAY,SC,29526,8033477156,1,active,,31oct1984,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,80,80,1993
424010,CHARTER HOSPITAL OF GREENVILLE,2700 E PHILLIPS RD BOX 25039,GREER,SC,29652,8032352335,1,active,,21jul1985,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,60,60,1993
424011,PATRICK B HARRIS PSYCHIATRIC HOSPITAL,PO BOX 2907,ANDERSON,SC,29622,8032312600,1,active,,02dec1986,,no affiliation,0,0,0,0,3.75,0,0,psych,government state,0,0,1,0,0,,206,206,1993
424012,"AURORA PAVILION,THE",655 MEDICAL PARK DRIVE,AIKEN,SC,29801,8036415900,0,"vol-merg,close",31jul1993,13sep1991,,no affiliation,0,0,0,1,0,0,0,psych,for-profit proprietary,0,1,0,0,0,,47,47,1993
424013,THE WILLIAM J MCCORD ADOLESCENT TREATMENT FACILITY,910 COOK ROAD,ORANGEBURG,SC,29118,8035342328,1,active,,11oct2011,,no affiliation,0,0,0,0,0,0,0,psych,non-profit private,1,0,0,0,0,0,15,15,2011
424014,REBOUND BEHAVIORAL HEALTH,134 EAST REBOUND ROAD,LANCASTER,SC,29720,8033133700,1,active,,20dec2013,,no affiliation,0,0,0,0,0,0,0,psych,for-profit proprietary,0,1,0,0,0,0,42,42,2014
429800,MUSC MEDICAL CENTER,169 ASHLEY AVENUE,CHARLESTON,SC,29425,8437922300,1,active,,29sep2008,,,0,0,0,0,,0,0,transplant,,0,0,0,0,0,1,,,2011
430001,MEMORIAL MEDICAL CENTER,420 4TH STREET NE,WATERTOWN,SD,57201,6058868431,0,"vol-merg,close",31may1986,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,94,94,1993
430004,NORTHERN HILLS GENERAL HOSPITAL,61 CHARLES ST,DEADWOOD,SD,57732,6055782313,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,35,35,1993
430005,PRAIRIE LAKES HOSPITAL,400 10TH AVENUE N W,WATERTOWN,SD,57201,6058868491,1,active,,01oct1973,,limited,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,154,154,1993
430007,MADISON COMMUNITY HOSPITAL,917 N WASHINGTON,MADISON,SD,57042,6052566551,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,49,49,1993
430008,BROOKINGS HOSPITAL,300 22ND AVE,BROOKINGS,SD,57006,6056926351,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,government local,0,0,1,0,0,,61,53,1993
430009,BELLE FOURCHE HEALTH CARE CENTER,2200 13TH AVE,BELLE FOURCHE,SD,57717,6058923331,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,28,28,1993
430010,ST BERNARDS PROVIDENCE HOSPITAL,901 E VIRGIL AVE,MILBANK,SD,57252,6054324538,1,active,,01jul1966,,no affiliation,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,35,35,1993
430011,HURON REGIONAL MEDICAL CENTER,4TH & IOWA SE,HURON,SD,57350,6053526431,1,active,,01jul1978,,limited,0,0,0,0,0,1,0,short term,non-profit private,1,0,0,0,0,,140,98,1993
430012,SACRED HEART HOSPITAL,501 SUMMIT,YANKTON,SD,57078,6056659371,1,active,,01jul1966,,graduate,0,1,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,144,144,1993
430013,QUEEN OF PEACE HOSPITAL,FIFTH AND FOSTER,MITCHELL,SD,57301,6059952000,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,non-profit church,1,0,0,0,0,,120,96,1993
430014,ST LUKES MIDLAND REGIONAL MED CENTER,305 S STATE ST,ABERDEEN,SD,57401,6056225000,1,active,,01jul1966,,no affiliation,0,1,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,205,205,1993
430015,ST MARYS HOSPITAL,803 E DAKOTA,PIERRE,SD,57501,6052243100,1,active,,01jul1966,,limited,0,0,0,0,0,1,0,short term,non-profit other,1,0,0,0,0,,86,86,1993
